,tag,new_tag
1343,OperatingExpenses,"('TotalOperatingExpensesTotal', 4)"
1344,OtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1345,OperatingExpenses,"('TotalOperatingExpensesTotal', 4)"
1346,DeferredIncomeTaxLiabilities,"('TotalIncomeTaxExpense', 3)"
1347,DeferredIncomeTaxLiabilities,"('TotalIncomeTaxExpense', 3)"
1348,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,"('TotalShortLongTermDebt', 3)"
1349,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,"('TotalIntangibleAssetsNet', 4)"
1350,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,"('TotalIntangibleAssetsNet', 4)"
1351,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,"('TotalIncomeTaxExpense', 3)"
1352,DeferredStateAndLocalIncomeTaxExpenseBenefit,"('TotalIncomeTaxExpense', 5)"
1353,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,"('TotalIncomeTaxExpense', 3)"
1354,DeferredStateAndLocalIncomeTaxExpenseBenefit,"('TotalIncomeTaxExpense', 5)"
1355,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,"('TotalIncomeTaxExpense', 3)"
1356,DeferredStateAndLocalIncomeTaxExpenseBenefit,"('TotalIncomeTaxExpense', 5)"
1357,AllowanceForDoubtfulAccountsReceivableCurrent,"('CurrentLiabilitiesTotal', 2)"
1358,AllowanceForDoubtfulAccountsReceivableCurrent,"('CurrentLiabilitiesTotal', 2)"
1359,OtherLiabilitiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 5)"
1360,OtherLiabilitiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 5)"
1361,CommonStocksIncludingAdditionalPaidInCapital,"('NetIncomeApplicableToCommonShare', 2)"
1362,CommonStocksIncludingAdditionalPaidInCapital,"('NetIncomeApplicableToCommonShare', 2)"
1363,PaymentsToAcquireAvailableForSaleSecurities,"('NetIncomeApplicableToCommonShare', 1)"
1364,PaymentsToAcquireAvailableForSaleSecurities,"('NetIncomeApplicableToCommonShare', 1)"
1365,UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,"('NetIncomeApplicableToCommonShare', 0)"
1366,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,"('EarningsBeforeInterestAndTax', 5)"
1367,NumberOfSignificantVendors,"('EffectOfAccountingChanges', 1)"
1368,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,"('EarningsBeforeInterestAndTax', 5)"
1369,NumberOfSignificantVendors,"('EffectOfAccountingChanges', 1)"
1370,LiabilitiesCurrent,"('CurrentLiabilitiesTotal', 4)"
1371,LiabilitiesCurrent,"('CurrentLiabilitiesTotal', 4)"
1372,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,"('NetIncomeFromContinuingOperations', 9)"
1373,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,"('NetIncomeFromContinuingOperations', 9)"
1374,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,"('NetIncomeFromContinuingOperations', 9)"
1375,NonoperatingIncomeExpense,"('TotalIncomeTaxExpense', 4)"
1376,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1377,NonoperatingIncomeExpense,"('TotalIncomeTaxExpense', 4)"
1378,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1379,NonoperatingIncomeExpense,"('TotalIncomeTaxExpense', 4)"
1380,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1381,StockRepurchaseProgramAuthorizedAmount1,"('PreferredStockAndOtherAdjustments', 1)"
1382,StockRepurchaseProgramAuthorizedAmount1,"('PreferredStockAndOtherAdjustments', 1)"
1383,StockRepurchaseProgramAuthorizedAmount1,"('PreferredStockAndOtherAdjustments', 1)"
1384,FiniteLivedIntangibleAssetsAccumulatedAmortization,"('AccumulatedAmortizationI', 4)"
1385,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
1386,FiniteLivedIntangibleAssetsAccumulatedAmortization,"('AccumulatedAmortizationI', 4)"
1387,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
1388,StandardProductWarrantyAccrual,"('EarningsBeforeInterestAndTaxes', 1)"
1389,StandardProductWarrantyAccrual,"('EarningsBeforeInterestAndTaxes', 1)"
1390,StandardProductWarrantyAccrual,"('EarningsBeforeInterestAndTaxes', 1)"
1391,StandardProductWarrantyAccrual,"('EarningsBeforeInterestAndTaxes', 1)"
1392,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,"('NetIncomeApplicableToCommonShare', 2)"
1393,DepreciationAmortizationAndAccretionNet,"('TotalOtherIncomeAndExpensesNet', 2)"
1394,DepreciationAmortizationAndAccretionNet,"('TotalOtherIncomeAndExpensesNet', 2)"
1395,DepreciationAmortizationAndAccretionNet,"('TotalOtherIncomeAndExpensesNet', 2)"
1396,OtherAssetsNoncurrent,"('OtherOtherCurrentAssets', 5)"
1397,OtherAssetsNoncurrent,"('OtherOtherCurrentAssets', 5)"
1398,PaymentsToAcquirePropertyPlantAndEquipment,"('NetPropertyPlantAndEquipment', 6)"
1399,PaymentsToAcquirePropertyPlantAndEquipment,"('NetPropertyPlantAndEquipment', 6)"
1400,AccountsPayableCurrent,"('TotalAccountsPayable', 4)"
1401,AccountsPayableCurrent,"('TotalAccountsPayable', 4)"
1402,CommonStockSharesIssued,"('NetIncomeApplicableToCommonShares', 4)"
1403,Liabilities,"('Liabilities', 10)"
1404,CommonStockSharesIssued,"('NetIncomeApplicableToCommonShares', 4)"
1405,Liabilities,"('Liabilities', 10)"
1406,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,"('NetIncomeFromContinuingOperations', 5)"
1407,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,"('NetIncomeFromContinuingOperations', 5)"
1408,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,"('NetIncomeFromContinuingOperations', 5)"
1409,DeferredTaxAssetsNetCurrent,"('OtherCurrentAssetsNet', 5)"
1410,DeferredTaxAssetsNetCurrent,"('OtherCurrentAssetsNet', 5)"
1411,IncreaseDecreaseInOtherReceivables,"('OtherOtherCurrentAssets', 2)"
1412,IncreaseDecreaseInOtherReceivables,"('OtherOtherCurrentAssets', 2)"
1413,IncreaseDecreaseInOtherReceivables,"('OtherOtherCurrentAssets', 2)"
1414,StandardProductWarrantyAccrualPayments,"('TotalCostOfRevenueAndOperatingExpenses', 1)"
1415,ForeignIncomeTaxExpenseBenefitContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
1416,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,"('NetIncomeApplicableToCommonShares', 4)"
1417,StandardProductWarrantyAccrualPayments,"('TotalCostOfRevenueAndOperatingExpenses', 1)"
1418,ForeignIncomeTaxExpenseBenefitContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
1419,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,"('NetIncomeApplicableToCommonShares', 4)"
1420,StandardProductWarrantyAccrualPayments,"('TotalCostOfRevenueAndOperatingExpenses', 1)"
1421,ForeignIncomeTaxExpenseBenefitContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
1422,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,"('NetIncomeApplicableToCommonShares', 4)"
1423,LongTermDebt,"('LongTermDebt', 10)"
1424,LongTermDebt,"('LongTermDebt', 10)"
1425,IncomeTaxExpenseBenefit,"('TotalIncomeTaxExpense', 5)"
1426,IncomeTaxExpenseBenefit,"('TotalIncomeTaxExpense', 5)"
1427,DeferredTaxAssetsLiabilitiesNetCurrent,"('OtherCurrentAssetsNet', 5)"
1428,FiniteLivedIntangibleAssetsNet,"('TotalIntangibleAssetsNet', 5)"
1429,DeferredTaxAssetsLiabilitiesNetCurrent,"('OtherCurrentAssetsNet', 5)"
1430,FiniteLivedIntangibleAssetsNet,"('TotalIntangibleAssetsNet', 5)"
1431,AccruedMarketingCostsCurrent,"('TotalOtherCurrentLiabilities', 3)"
1432,OtherDeferredCreditsCurrent,"('OtherOtherCurrentAssets', 4)"
1433,AccruedMarketingCostsCurrent,"('TotalOtherCurrentLiabilities', 3)"
1434,OtherDeferredCreditsCurrent,"('OtherOtherCurrentAssets', 4)"
1435,AssetsCurrent,"('CurrentAssets', 5)"
1436,AssetsCurrent,"('CurrentAssets', 5)"
1437,StockholdersEquity,"('TotalStockholdersEquity', 4)"
1438,StockholdersEquity,"('TotalStockholdersEquity', 4)"
1439,StockholdersEquity,"('TotalStockholdersEquity', 4)"
1440,StockholdersEquity,"('TotalStockholdersEquity', 4)"
1441,DebtInstrumentUnamortizedDiscount,"('NetIncomeApplicableToCommonShares', 1)"
1442,DeferredTaxAssetsDeferredIncome,"('DeferredAssetsNoncurrent', 6)"
1443,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
1444,DebtInstrumentUnamortizedDiscount,"('NetIncomeApplicableToCommonShares', 1)"
1445,DeferredTaxAssetsDeferredIncome,"('DeferredAssetsNoncurrent', 6)"
1446,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
1447,SharesPaidForTaxWithholdingForShareBasedCompensation,"('NetIncomeApplicableToCommonShares', 3)"
1448,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1449,SharesPaidForTaxWithholdingForShareBasedCompensation,"('NetIncomeApplicableToCommonShares', 3)"
1450,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1451,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,"('TOTALCURRENTLIABILITIES', 8)"
1452,SharesPaidForTaxWithholdingForShareBasedCompensation,"('NetIncomeApplicableToCommonShares', 3)"
1453,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1454,OffBalanceSheetInventoryPurchaseCommitment,"('TotalInventoryNet', 2)"
1455,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,"('TotalIncomeTaxExpense', 6)"
1456,CommonStockSharesAuthorized,"('NetIncomeApplicableToCommonShares', 4)"
1457,CommonStockSharesAuthorized,"('NetIncomeApplicableToCommonShares', 4)"
1458,PaymentsForRepurchaseOfCommonStock,"('TotalCommonStock', 3)"
1459,PaymentsForRepurchaseOfCommonStock,"('TotalCommonStock', 3)"
1460,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
1461,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
1462,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,"('TotalLongTermDebt', 3)"
1463,FiniteLivedIntangibleAssetsGross,"('TotalIntangibleAssetsNet', 4)"
1464,FiniteLivedIntangibleAssetsGross,"('TotalIntangibleAssetsNet', 4)"
1465,OtherAssetsCurrent,"('OtherOtherCurrentAssets', 6)"
1466,OtherAssetsCurrent,"('OtherOtherCurrentAssets', 6)"
1467,ShareBasedCompensation,"('NetIncomeApplicableToCommonShare', 1)"
1468,ShareBasedCompensation,"('NetIncomeApplicableToCommonShare', 1)"
1469,ShareBasedCompensation,"('NetIncomeApplicableToCommonShare', 1)"
1470,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,"('NetIncomeFromContinuingOperationsResults', 2)"
1471,CurrentFederalTaxExpenseBenefit,"('TotalIncomeTaxExpense', 3)"
1472,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,"('NetIncomeFromContinuingOperationsResults', 2)"
1473,CurrentFederalTaxExpenseBenefit,"('TotalIncomeTaxExpense', 3)"
1474,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,"('NetIncomeFromContinuingOperationsResults', 2)"
1475,CurrentFederalTaxExpenseBenefit,"('TotalIncomeTaxExpense', 3)"
1476,AccountsReceivableNetCurrent,"('TotalOtherCurrentLiabilities', 3)"
1477,AccountsReceivableNetCurrent,"('TotalOtherCurrentLiabilities', 3)"
1478,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,"('TotalOtherIncomeAndExpensesNet', 5)"
1479,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,"('TotalOtherIncomeAndExpensesNet', 5)"
1480,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
1481,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
1482,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,"('TotalShortLongTermDebt', 3)"
1483,OtherNonoperatingIncomeExpense,"('TotalOtherIncomeExpenseNet', 5)"
1484,OtherNonoperatingIncomeExpense,"('TotalOtherIncomeExpenseNet', 5)"
1485,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1486,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1487,OtherAccruedLiabilitiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 5)"
1488,DerivativeFairValueOfDerivativeNet,"('NetIncomeApplicableToCommonShare', 1)"
1489,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
1490,OtherAccruedLiabilitiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 5)"
1491,DerivativeFairValueOfDerivativeNet,"('NetIncomeApplicableToCommonShare', 1)"
1492,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
1493,GrossProfit,"('GrossProfit', 10)"
1494,IncomeTaxesPaidNet,"('NetOperatingIncome', 4)"
1495,GrossProfit,"('GrossProfit', 10)"
1496,IncomeTaxesPaidNet,"('NetOperatingIncome', 4)"
1497,GrossProfit,"('GrossProfit', 10)"
1498,IncomeTaxesPaidNet,"('NetOperatingIncome', 4)"
1499,GrossProfit,"('GrossProfit', 10)"
1500,GrossProfit,"('GrossProfit', 10)"
1501,GrossProfit,"('GrossProfit', 10)"
1502,GrossProfit,"('GrossProfit', 10)"
1503,GrossProfit,"('GrossProfit', 10)"
1504,GrossProfit,"('GrossProfit', 10)"
1505,GrossProfit,"('GrossProfit', 10)"
1506,GrossProfit,"('GrossProfit', 10)"
1507,InterestPaid,"('OtherMinorityInterest', 2)"
1508,InterestPaid,"('OtherMinorityInterest', 2)"
1509,InterestPaid,"('OtherMinorityInterest', 2)"
1510,DefinedContributionPlanCostRecognized,"('CostsSellingAndAdministrativeExpenses', 1)"
1511,DefinedContributionPlanCostRecognized,"('CostsSellingAndAdministrativeExpenses', 1)"
1512,DefinedContributionPlanCostRecognized,"('CostsSellingAndAdministrativeExpenses', 1)"
1513,CashAndCashEquivalentsPeriodIncreaseDecrease,"('PreferredStockAndOtherAdjustments', 1)"
1514,CashAndCashEquivalentsPeriodIncreaseDecrease,"('PreferredStockAndOtherAdjustments', 1)"
1515,IncreaseDecreaseInAccountsReceivable,"('TotalAccountsPayable', 2)"
1516,IncreaseDecreaseInAccountsReceivable,"('TotalAccountsPayable', 2)"
1517,PropertyPlantAndEquipmentNet,"('NetPropertyPlantAndEquipment', 8)"
1518,PropertyPlantAndEquipmentNet,"('NetPropertyPlantAndEquipment', 8)"
1519,CommercialPaper,"('TotalOtherItems', 1)"
1520,CommercialPaper,"('TotalOtherItems', 1)"
1521,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1522,ProceedsFromSaleOfAvailableForSaleSecurities,"('EffectOfAccountingChanges', 1)"
1523,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1524,OtherComprehensiveIncomeLossTax,"('TotalIncomeTaxExpense', 3)"
1525,ProceedsFromSaleOfAvailableForSaleSecurities,"('EffectOfAccountingChanges', 1)"
1526,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,"('DeferredAssetsNoncurrent', 6)"
1527,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,"('TotalLongTermDebt', 3)"
1528,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,"('DeferredAssetsNoncurrent', 6)"
1529,FederalIncomeTaxExpenseBenefitContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
1530,FederalIncomeTaxExpenseBenefitContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
1531,FederalIncomeTaxExpenseBenefitContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
1532,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,"('IncomeBeforeTax', 5)"
1533,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,"('IncomeBeforeTax', 5)"
1534,OtherComprehensiveIncomeLossTax,"('TotalIncomeTaxExpense', 3)"
1535,OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,"('IncomeBeforeTax', 7)"
1536,OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,"('IncomeBeforeTax', 7)"
1537,OtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1538,AccumulatedOtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1539,AccumulatedOtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1540,OtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1541,AccumulatedOtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1542,AccumulatedOtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1543,OtherComprehensiveIncomeLossTax,"('TotalIncomeTaxExpense', 3)"
1544,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
1545,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
1546,SeniorNotes,"('GrossProfit', 1)"
1547,SeniorNotes,"('GrossProfit', 1)"
1548,DebtInstrumentInterestRateStatedPercentage,"('OtherMinorityInterest', 2)"
1549,DebtInstrumentInterestRateStatedPercentage,"('OtherMinorityInterest', 2)"
1550,DerivativeFairValueOfDerivativeLiability,"('DeferredLongTermLiabilityCharges', 2)"
1551,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
1552,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
1553,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
1554,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
1555,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
1556,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
1557,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
1558,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
1559,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
1560,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,"('NetIncomeApplicableToCommonShares', 2)"
1561,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,"('NetIncomeApplicableToCommonShares', 2)"
1562,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,"('NetIncomeApplicableToCommonShares', 2)"
1563,DividendsAndDividendEquivalentsDeclaredOnCommonStockAndRestrictedStockUnits,"('PreferredStockAndOtherAdjustments', 4)"
1564,DividendsAndDividendEquivalentsDeclaredOnCommonStockAndRestrictedStockUnits,"('PreferredStockAndOtherAdjustments', 4)"
1565,DividendsAndDividendEquivalentsDeclaredOnCommonStockAndRestrictedStockUnits,"('PreferredStockAndOtherAdjustments', 4)"
1566,TreasuryStockValueAcquiredCostMethod,"('TreasuryStocksValue', 4)"
1567,TreasuryStockValueAcquiredCostMethod,"('TreasuryStocksValue', 4)"
1568,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,"('NetIncomeApplicableToCommonShare', 2)"
1569,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,"('NetIncomeApplicableToCommonShare', 2)"
1570,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,"('NetIncomeApplicableToCommonShare', 2)"
1571,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
1572,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
1573,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
1574,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,"('NetIncomeApplicableToCommonShares', 4)"
1575,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,"('NetIncomeApplicableToCommonShares', 4)"
1576,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,"('NetIncomeApplicableToCommonShares', 4)"
1577,OtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1578,OtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1579,OtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
1580,StockholdersEquity,"('TotalStockholdersEquity', 4)"
1581,StockholdersEquity,"('TotalStockholdersEquity', 4)"
1582,StockholdersEquity,"('TotalStockholdersEquity', 4)"
1583,StockholdersEquity,"('TotalStockholdersEquity', 4)"
1584,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
1585,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
1586,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
1587,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
1588,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
